Name,Score
High School DxD OVA,0.1757783581020973
Gintama',0.17575632139848854
"Tokyo Ghoul: ""Pinto""",0.1756444850643477
Amagami SS,0.1755849941331591
Kakushigoto (TV),0.17548722800013528
Ichiban Ushiro no Daimaou,0.1754470256281496
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,0.17536611686898168
Sakura Trick,0.17494360914173973
Toradora!: Bentou no Gokui,0.17493839502671582
Nodame Cantabile,0.1744980378485826
Mimi wo Sumaseba,0.17415364191991514
Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,0.17358249772559017
Hidan no Aria,0.17349161842268987
Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,0.1729732206592785
Hundred,0.17280929087428074
Kekkai Sensen & Beyond,0.1727558332741073
Little Busters!: Refrain,0.17273473269261314
Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,0.17246695422425612
One Piece Film: Z,0.17190734366518615
Toaru Majutsu no Index II,0.17176611796483626
Baby Steps,0.17140470634410562
Kaze no Stigma,0.17097358896237064
Renai Boukun,0.17025991759865344
Dimension W,0.17000527194768103
Ao no Exorcist Movie,0.16989963410649475
Dragon Ball Super Movie: Broly,0.16985082286943037
Doukyuusei (Movie),0.16979157526703345
Hagure Yuusha no Aesthetica,0.16954866852245248
One Punch Man Specials,0.16944388566862553
Love Live! The School Idol Movie,0.16924082877088742
InuYasha,0.1691980728588479
Digimon Adventure,0.16914046892115908
Love Live! Sunshine!!,0.16907418454515272
Hello World,0.16885906182098592
Busou Shoujo Machiavellianism,0.16881087776628545
New Game!!,0.16868934840680502
Sousei no Onmyouji,0.1685956407278815
Suisei no Gargantia,0.1685730280811475
No.6,0.16844265910950953
Claymore,0.1683045902482206
Kaguya-hime no Monogatari,0.16826708555112074
Machine-Doll wa Kizutsukanai,0.16803442884038686
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,0.1679194030204422
Mushishi Zoku Shou,0.16771309654092875
Fairy Tail: Final Series,0.1677110173839622
Highschool of the Dead: Drifters of the Dead,0.16733945489597002
Gleipnir,0.16719687163032304
Hoshi wo Ou Kodomo,0.16678908688976551
Katekyo Hitman Reborn!,0.16672364935768458
Kenpuu Denki Berserk,0.16636176739033037
Hamatora The Animation,0.1662001033957618
Nande Koko ni Sensei ga!?,0.16608284406572266
Fruits Basket,0.16602770689594706
Serial Experiments Lain,0.1658367423262628
High Score Girl,0.1656760059631277
Kono Oto Tomare!,0.16566753228581008
Yuru Yuri,0.16537236828155313
Black★Rock Shooter (TV),0.1653599955873973
Akuma no Riddle,0.16449925162619852
Kyoukai no Kanata: Shinonome,0.16410240523612368
Oda Nobuna no Yabou,0.16405912452617913
Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,0.16397933592641964
Kanata no Astra,0.1639332311765608
Hajime no Ippo: Rising,0.16389028411428852
Ishuzoku Reviewers,0.1631299805349666
Handa-kun,0.16305807591505067
Hunter x Hunter,0.16288653109701062
Amnesia,0.1627474761195887
Code Geass: Fukkatsu no Lelouch,0.1625748813977723
Ryuugajou Nanana no Maizoukin (TV),0.16256433163115064
Shokugeki no Souma: Ni no Sara OVA,0.162366415772494
Redline,0.1623272263760488
Darker than Black: Ryuusei no Gemini,0.16225647268640697
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,0.16218993404902343
Gintama': Enchousen,0.16215024019514956
Kujira no Kora wa Sajou ni Utau,0.16206463107496166
Date A Live II: Kurumi Star Festival,0.16187734657910066
Another: The Other - Inga,0.16179640591404426
Vampire Knight: Guilty,0.16155865481531673
Yowamushi Pedal: Grande Road,0.16155100777816406
Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,0.16148864714857947
Lucky☆Star,0.16148425635190838
Kono Sekai no Katasumi ni,0.16142139770534028
Colorful (Movie),0.16133227491219326
Enen no Shouboutai: Ni no Shou,0.16117470786653523
Kaze no Tani no Nausicaä,0.16112243875745297
Mirai Nikki OVA,0.16097901473429332
Diabolik Lovers,0.16074622234782127
Stranger: Mukou Hadan,0.1605064615351116
Rosario to Vampire Capu2,0.16039910009763383
Himouto! Umaru-chan R,0.16039006728724783
Shingeki! Kyojin Chuugakkou,0.16024101842283484
Juuni Taisen,0.16002824464578927
Date A Live: Date to Date,0.15974417003235938
Yu☆Gi☆Oh! Duel Monsters,0.15966594150502345
Seiren,0.15957511135628671
Sora no Otoshimono: Forte,0.1594355979797377
Saiki Kusuo no Ψ-nan: Kanketsu-hen,0.1594181525241487
Kanojo to Kanojo no Neko: Everything Flows,0.15941121650535212
Jitsu wa Watashi wa,0.1593758417807622
Coquelicot-zaka kara,0.159121260988294
Itazura na Kiss,0.1588898524770575
Fruits Basket 2nd Season,0.15873647250497586
Uzaki-chan wa Asobitai!,0.158735818181358
Kantai Collection: KanColle,0.1583512073082852
Non Non Biyori Repeat,0.15814953725373465
Subete ga F ni Naru,0.15814552406585772
Kill la Kill Specials,0.15760043196792242
Midara na Ao-chan wa Benkyou ga Dekinai,0.1572244637296088
Zoku Owarimonogatari,0.157125067091962
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",0.157008480229726
Shingeki no Kyojin: Lost Girls,0.15637610348576073
Flying Witch,0.15635583015446444
Dorohedoro,0.15622165951730926
To LOVE-Ru Darkness 2nd,0.15611758646393298
"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",0.15602593732453282
Hajime no Ippo: New Challenger,0.1557193466279492
Mushishi Zoku Shou 2nd Season,0.15554811089944504
Natsume Yuujinchou San,0.15540577138797507
Diamond no Ace: Second Season,0.15536303358634052
Acchi Kocchi (TV),0.15499224060379604
Kimi no Iru Machi,0.15487504638900618
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,0.15448911612348604
Cross Road,0.1544451189525512
Gakuen Babysitters,0.15416680224702087
Dumbbell Nan Kilo Moteru?,0.15395174776391773
Gintama.,0.15376420829865262
Dragon Ball Kai,0.15361557323616315
Fate/Grand Order: First Order,0.1531848377456938
Yuu☆Yuu☆Hakusho,0.15309628903852798
Witch Craft Works,0.1529118202603995
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,0.15290978156111068
Fairy Tail Movie 1: Houou no Miko,0.15286219644959875
Ben-To,0.15276924009762516
Koi to Senkyo to Chocolate,0.15258079394030247
3D Kanojo: Real Girl 2nd Season,0.1525476665201046
Freezing,0.15226144742959874
Baby Steps 2nd Season,0.15220645914317849
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,0.15205775668404353
One Outs,0.15194216721149628
Seitokai Yakuindomo*,0.15189194123876198
Kuroshitsuji: Book of Murder,0.1518365525446437
Prince of Stride: Alternative,0.15168483556246448
Zoku Natsume Yuujinchou,0.1515297942128197
Gekkan Shoujo Nozaki-kun Specials,0.15129668909799424
Little Witch Academia: Mahoujikake no Parade,0.1512780669018276
Dragon Ball Z Movie 14: Kami to Kami,0.15123950026834385
Kyokou Suiri,0.15098872364817267
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),0.1509108392704562
Kanon (2006),0.15069870897872156
No Game No Life Specials,0.15057942854561732
Inazuma Eleven,0.15022175581522879
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,0.15007675926997616
Pokemon Movie 01: Mewtwo no Gyakushuu,0.15002604617352802
Natsume Yuujinchou Shi,0.14985196123337186
ef: A Tale of Memories.,0.14925863776961829
Majo no Tabitabi,0.14909496772770614
Sidonia no Kishi,0.14889745558242384
Nazo no Kanojo X,0.14879493565359042
Naruto: Shippuuden Movie 4 - The Lost Tower,0.14872438140287192
Date A Live Movie: Mayuri Judgment,0.14869128501311024
Plastic Neesan,0.14865510113504674
Kuusen Madoushi Kouhosei no Kyoukan,0.1486091308789354
Sewayaki Kitsune no Senko-san,0.14840089832596776
Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,0.14838445758966615
Code:Breaker,0.1483213649594528
Naruto: Shippuuden Movie 5 - Blood Prison,0.14808479660860036
Sekirei,0.14806553135984066
Chobits,0.14802815006673606
Id:Invaded,0.14796388115889214
Rikei ga Koi ni Ochita no de Shoumei shitemita.,0.1477788837920111
Trigun,0.14772544399738102
Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,0.14739563251697396
Eizouken ni wa Te wo Dasu na!,0.14724831210402378
Hanebado!,0.14692187681034707
Fugou Keiji: Balance:Unlimited,0.14691957450761006
BNA,0.14689283563355662
Tonari no Seki-kun,0.14684862675427404
Steins;Gate: Soumei Eichi no Cognitive Computing,0.14683071552104093
True Tears,0.14676273843437995
One Piece Film: Strong World,0.14661272226280006
Joker Game,0.1461550002573344
Shakugan no Shana II (Second),0.14602630941406752
Date A Live III,0.14585173197842421
Nanatsu no Taizai OVA,0.14548664865908706
Haikyuu!!: Lev Genzan!,0.14547729118262676
Hitsugi no Chaika: Avenging Battle,0.14544405417493728
Shoujo Shuumatsu Ryokou,0.14532546318045847
Skip Beat!,0.14525390558521684
Kono Oto Tomare! 2nd Season,0.14524947176701514
Neko no Ongaeshi,0.1450959483705125
Akudama Drive,0.14503581773849294
Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,0.14490842660472306
Nodame Cantabile: Finale,0.14477255546729967
SSSS.Gridman,0.144619446195949
Cardcaptor Sakura,0.1441019061706522
Kamisama ni Natta Hi,0.14407667823732184
Golden Boy,0.14402469110046268
Aggressive Retsuko (ONA),0.14337588105855126
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,0.143372651041438
Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,0.14320182252137248
Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,0.14313811464269824
Kara no Kyoukai 3: Tsuukaku Zanryuu,0.142832224118688
Kamisama no Inai Nichiyoubi,0.14269226160760087
One Piece Film: Gold,0.14248716173647147
Gochuumon wa Usagi Desu ka?,0.1419440920019956
Nodame Cantabile: Paris-hen,0.14182967562267831
Servant x Service,0.1417489891543896
K-On!: Live House!,0.1416935424519517
Prison School: Mad Wax,0.14161866961154576
Zero kara Hajimeru Mahou no Sho,0.14145461534307346
Shakugan no Shana III (Final),0.14135811218100997
Pokemon Advanced Generation,0.14125576630641912
Pandora Hearts,0.1410919455945142
Initial D First Stage,0.14097056857975107
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,0.14079008066128337
Hellsing,0.14059865960527207
Happy Sugar Life,0.140596622164709
Promare,0.14052425026872012
Ao no Kanata no Four Rhythm,0.14049723896402022
Rail Wars!,0.14048301794401707
Terra Formars,0.1403419786057729
Air,0.1402963120844833
Arakawa Under the Bridge,0.1401371190020203
Ookami-san to Shichinin no Nakama-tachi,0.14003251194906574
Natsume Yuujinchou Go,0.13976311782825995
Orange: Mirai,0.13966200896954428
Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,0.13928870875978205
Osake wa Fuufu ni Natte kara,0.13928148931283924
C: The Money of Soul and Possibility Control,0.13901688449368838
Amagami SS+ Plus,0.13888137381968663
Assassins Pride,0.13878916883347964
High School DxD Specials,0.13876718057678253
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,0.13873624035821494
Mahou Sensou,0.13867449114304292
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,0.13859355221747804
Chihayafuru 3,0.13831462462722657
Papa no Iukoto wo Kikinasai!,0.1381139109408748
Fate/kaleid liner Prisma☆Illya,0.13811111944208765
Ergo Proxy,0.13792664160573553
"Kumo no Mukou, Yakusoku no Basho",0.13788610604223858
Fairy Tail OVA,0.13784962984885024
Higashi no Eden Movie I: The King of Eden,0.13780384457940542
Kami nomi zo Shiru Sekai: Tenri-hen,0.1376679866105603
Hunter x Hunter Movie 1: Phantom Rouge,0.13766337240902157
D.Gray-man,0.13753002942039536
Naruto: Shippuuden Movie 1,0.13713193400630397
Kamisama Hajimemashita: Kako-hen,0.13702935565854835
Punch Line,0.1369609350824268
Kara no Kyoukai 4: Garan no Dou,0.13677265500225905
Gyakkyou Burai Kaiji: Ultimate Survivor,0.1366660655742405
Boku no Hero Academia: Training of the Dead,0.1364009332631409
Durarara!! Specials,0.136075089720835
"Dragon Ball Z Movie 15: Fukkatsu no ""F""",0.1359909055200242
Tokyo Godfathers,0.13577148490147595
Fairy Tail Movie 2: Dragon Cry,0.13571745467091662
Mirai no Mirai,0.13568081594203046
Yuru Yuri♪♪,0.13562069336162041
Mawaru Penguindrum,0.1353719093827693
Rewrite,0.13529505427904873
Darker than Black: Kuro no Keiyakusha Gaiden,0.13522828479703178
Kara no Kyoukai 5: Mujun Rasen,0.13522390854450916
Bokura ga Ita,0.13509063134090857
Uta no☆Prince-sama♪ Maji Love 1000%,0.13501685225281962
Youjo Senki Movie,0.134565745145766
Phantom: Requiem for the Phantom,0.13451331195855903
Dareka no Manazashi,0.13449801378959703
Haiyore! Nyaruko-san,0.1343596226641299
Free!: Dive to the Future,0.13430500114280608
Selector Infected WIXOSS,0.13427506158961974
Myself; Yourself,0.13413956419810716
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,0.13403872983523543
Senryuu Shoujo,0.13392095984897123
Kuroko no Basket: Saikou no Present Desu,0.133460277458321
Masou Gakuen HxH,0.1333815613842501
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,0.13312852641863587
Working!!!: Lord of the Takanashi,0.13306175833993023
Naruto: Shippuuden Movie 2 - Kizuna,0.132862814754282
Black Lagoon: Roberta's Blood Trail,0.13278334152037402
Seikoku no Dragonar,0.13275419443971842
Taboo Tattoo,0.1326311979532698
Fullmetal Alchemist: The Conqueror of Shamballa,0.1326171412745888
Berserk,0.13250046804756735
"High School DxD New: Oppai, Tsutsumimasu!",0.13242514310214293
Baccano! Specials,0.13235725376411972
Jormungand,0.13233829664282182
Okusama ga Seitokaichou!+!,0.13226538883277403
Isekai Quartet 2,0.13220149694468486
Bungou Stray Dogs: Dead Apple,0.13204430625185398
Denpa Onna to Seishun Otoko,0.1319736446280932
Akatsuki no Yona OVA,0.13175365713090656
WWW.Working!!,0.13168946700598735
Hunter x Hunter Movie 2: The Last Mission,0.13130294634646456
Beck,0.13126303877974643
Sekaiichi Hatsukoi,0.13122465247828782
Brothers Conflict,0.1311957008717036
Ousama Game The Animation,0.13117220445772987
Golden Kamuy,0.1309765632973614
Munou na Nana,0.13088352031592917
Arslan Senki (TV): Fuujin Ranbu,0.13085498421146616
Liz to Aoi Tori,0.13069930838019111
Girls & Panzer,0.13060985826745422
InuYasha: Kanketsu-hen,0.1305512803662421
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,0.13026945198516043
Natsume Yuujinchou Roku,0.13023709269867365
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",0.12975996696857892
Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,0.1295381799378479
Boku no Hero Academia 2nd Season: Hero Note,0.12950905091410647
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,0.12943642170188857
Hitoribocchi no Marumaru Seikatsu,0.1294236593581446
Boku no Hero Academia: Sukue! Kyuujo Kunren!,0.12915406048096992
Shokugeki no Souma OVA,0.1291463461900127
Netsuzou TRap,0.12906841796789137
Nisekoi: OVA,0.1290576604114851
Burn the Witch,0.12899586437601193
Rokujouma no Shinryakusha!? (TV),0.12896042851079498
Piano no Mori (TV),0.1288418102760562
Slam Dunk,0.12875003089381526
Kamisama no Memochou,0.12865848266336682
Berserk: Ougon Jidai-hen I - Haou no Tamago,0.12858378507701684
Nihon Chinbotsu 2020,0.1285393524570958
K-On!!: Keikaku!,0.12831530109350492
Digimon Adventure tri. 1: Saikai,0.12820921614545083
Higashi no Eden Movie II: Paradise Lost,0.12761913425720087
Mashiro-iro Symphony: The Color of Lovers,0.1276023481801868
Days (TV),0.12760013028912048
Sword Art Online II: Debriefing,0.1275432199102739
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,0.12747563445590876
Pokemon XY,0.12736062114534924
Nanbaka,0.1273269035107244
Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,0.12724776165982127
Kurenai no Buta,0.12704063171505767
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,0.12689845628567847
Shaman King,0.12685833218349443
Super Lovers,0.1268400366188306
Big Order (TV),0.12677844328139612
Hoshiai no Sora,0.12665760475787483
"Inari, Konkon, Koi Iroha.",0.12658717322419163
Berserk: Ougon Jidai-hen III - Kourin,0.12646607284001415
Mobile Suit Gundam: Iron-Blooded Orphans,0.12643527063575305
Re:␣Hamatora,0.12643514945417506
Gugure! Kokkuri-san,0.12635501036364166
Tokyo ESP,0.12630411625452515
Clannad Movie,0.12620285981043095
Tari Tari,0.12614813144744252
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,0.12604445081544152
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,0.1259185226823965
Corpse Party: Missing Footage,0.12590452673221342
Somali to Mori no Kamisama,0.12554503619892476
Densetsu no Yuusha no Densetsu,0.1254550806003224
Mushishi: Hihamukage,0.1254245615822879
Sekirei: Pure Engagement,0.12524828089140813
Chuunibyou demo Koi ga Shitai! Lite,0.1252084671169464
Koukyoushihen Eureka Seven,0.12512822549910563
Love Lab,0.12512163884932692
Net-juu no Susume Special,0.12501354905219372
Pokemon Diamond & Pearl,0.12500136604502618
Trinity Seven: Nanatsu no Taizai to Nana Madoushi,0.12495445538715823
"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",0.12480234116086708
Kamisama Hajimemashita OVA,0.12480223917677398
Yuragi-sou no Yuuna-san,0.12475505304418001
Kuroko no Basket: Tip Off,0.12453017405586238
Cowboy Bebop: Tengoku no Tobira,0.12452727000979208
Nourin,0.12452085036171932
Maken-Ki!,0.12441334897594225
Full Metal Panic!,0.1243997198213374
"Kono Naka ni Hitori, Imouto ga Iru!",0.12434041594558054
Deca-Dence,0.12423063445586242
Junketsu no Maria,0.1239845897080228
Gintama.: Porori-hen,0.12388194008431025
Tejina-senpai,0.12377010358131102
Joukamachi no Dandelion,0.12371909809446993
Mairimashita! Iruma-kun,0.12364174170822356
Grancrest Senki,0.12348847310528836
Initial D Second Stage,0.12338617518245966
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,0.1233205735697486
Occultic;Nine,0.12331856726631327
Kara no Kyoukai 7: Satsujin Kousatsu (Go),0.12288655206431198
Baki,0.12288253563987067
Digimon Adventure 02,0.12255053935042404
Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,0.12255047622272647
Mahouka Koukou no Rettousei: Raihousha-hen,0.12243937883763598
Nerawareta Gakuen,0.12211557731754918
Servamp,0.12186730966625739
Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,0.12180911617508523
Love Live! Sunshine!! 2nd Season,0.12124650562438033
Ansatsu Kyoushitsu: Deai no Jikan,0.12121144054243624
Hoshizora e Kakaru Hashi,0.12118533938149365
Kaichou wa Maid-sama!: Omake dayo!,0.12095724047494597
Freezing Vibration,0.12090030184541233
Ushio to Tora (TV),0.12089656181912056
Cross Ange: Tenshi to Ryuu no Rondo,0.12080252050677165
Gintama.: Shirogane no Tamashii-hen,0.12077168948609107
Keppeki Danshi! Aoyama-kun,0.12059117701997388
Danshi Koukousei no Nichijou Specials,0.1204964609983383
MM!,0.12047088070343252
Kuragehime,0.12037689594659531
Blood-C,0.12032135438688298
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,0.12007175392459021
Fairy Tail x Rave,0.12001054008662901
Junjou Romantica,0.1199360582745573
Poputepipikku,0.11982501829817349
High Score Girl II,0.11980616634583664
Free!: Eternal Summer - Kindan no All Hard!,0.11959752285658613
Kanojo ga Flag wo Oraretara,0.11946157348097354
Maji de Watashi ni Koi Shinasai!,0.11932114807133483
Yu☆Gi☆Oh!: Duel Monsters GX,0.11923101864414447
Trinity Seven Movie 1: Eternity Library to Alchemic Girl,0.11920069392601243
World Trigger,0.11894335594618549
Tsumiki no Ie,0.11893582576084441
Classroom☆Crisis,0.11866784713732634
Sekaiichi Hatsukoi 2,0.11864256024023836
Fukumenkei Noise,0.11859414870560916
ChäoS;HEAd,0.11850734740922064
Pupa,0.11849023479701527
Fate/stay night Movie: Unlimited Blade Works,0.11843306539080928
Tales of Zestiria the Cross 2nd Season,0.1184154471860247
Bishoujo Senshi Sailor Moon,0.11834694496950884
Yu☆Gi☆Oh!,0.11823195587137095
Daitoshokan no Hitsujikai,0.11799822823058513
Soul Eater NOT!,0.11794794568737851
Yuru Yuri San☆Hai!,0.11780196824423722
Nyan Koi!,0.11778695865537127
Space☆Dandy,0.11756898336956617
Kara no Kyoukai 6: Boukyaku Rokuon,0.11754746618831557
Kimi to Boku.,0.11753589742700034
Juuou Mujin no Fafnir,0.11741114061182603
Saenai Heroine no Sodatekata Fine,0.11739553616875954
Fate/kaleid liner Prisma☆Illya 2wei!,0.11739381551741762
Magic Kaito 1412,0.1172618969674023
Pokemon XY&Z,0.11724496973654872
Air Gear,0.11715970989447794
Rurouni Kenshin: Meiji Kenkaku Romantan,0.11695234037332561
Guilty Crown: Lost Christmas - An Episode of Port Town,0.11685311022054777
Noblesse: Awakening,0.11684559213799259
Bungou Stray Dogs: Hitori Ayumu,0.11667065456731718
Seto no Hanayome,0.11648589720126659
Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,0.11643137265285505
Knight's & Magic,0.11638758674191885
Fate/Grand Order: Zettai Majuu Sensen Babylonia,0.11598569076666684
Aku no Hana,0.1158827714643611
Hoshi no Koe,0.11583125413521247
Afro Samurai,0.11572885313784179
Pokemon Movie 03: Kesshoutou no Teiou Entei,0.11572784307043835
Cross Game,0.11572147108517225
Fullmetal Alchemist: The Sacred Star of Milos,0.11568209831222163
Magi: Sinbad no Bouken,0.115536469841623
Karneval (TV),0.11544690679630423
Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,0.11537692268601182
Panty & Stocking with Garterbelt,0.1153718398317938
"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",0.11534964500861451
To LOVE-Ru OVA,0.11524595389615377
Binbougami ga!,0.11511655703737836
Ryuuou no Oshigoto!,0.1150449745017611
Kino no Tabi: The Beautiful World - The Animated Series,0.11486824542345958
Isekai Shokudou,0.114850322798695
Persona 4 the Animation,0.11479100101425
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,0.11464004016175172
Pokemon Movie 04: Celebi Toki wo Koeta Deai,0.11460379045013866
Dragon Ball Kai (2014),0.11459015389429777
School Rumble,0.11457506621687426
Yuukoku no Moriarty,0.11446497477976131
Princess Lover!,0.11443006416900885
Honobono Log,0.11436769748225516
Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,0.11419700892970813
Sirius,0.11413718706668488
Hitorijime My Hero,0.11397583156748121
Kuroshitsuji Movie: Book of the Atlantic,0.11393319058117446
Denpa Kyoushi (TV),0.11387496097909999
Mahou Shoujo Ikusei Keikaku,0.11387430929530941
One Piece Movie 14: Stampede,0.1136847218905992
Flip Flappers,0.11357387152409051
Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,0.11337577462875231
Initial D Third Stage,0.11322292471138728
Gintama Movie 1: Shinyaku Benizakura-hen,0.11298396883874379
Kamigami no Asobi,0.11285354142530213
Karakai Jouzu no Takagi-san: Water Slide,0.11284638632064353
Jormungand: Perfect Order,0.11283370814147595
Deadman Wonderland: Akai Knife Tsukai,0.11279591799827347
Sidonia no Kishi: Daikyuu Wakusei Seneki,0.1127350578505438
Gyakkyou Burai Kaiji: Hakairoku-hen,0.11270248725801692
Aggressive Retsuko (ONA) 2nd Season,0.1125814547888262
"Kimi to, Nami ni Noretara",0.11241654119540855
Devils Line,0.11232262562343165
Eve no Jikan (Movie),0.11224744287455246
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,0.11208882156087531
Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,0.11208445328861845
Isuca,0.11200729433833984
ef: A Tale of Melodies.,0.11182611641028294
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,0.11152278665627077
Sankarea OVA,0.11147333222408054
Arcana Famiglia,0.11135934484761509
Sora no Aosa wo Shiru Hito yo,0.11132502615164944
Robotics;Notes,0.11120047260333185
Fullmetal Alchemist: Brotherhood Specials,0.11116312668917908
Ranpo Kitan: Game of Laplace,0.11101909967039034
Kiniro Mosaic,0.11094186812770288
Uta no☆Prince-sama♪ Maji Love 2000%,0.11086822680371552
Shuffle!,0.11085028712474077
Shingeki no Kyojin: Ano Hi Kara,0.11080526629015254
Oshiete! Galko-chan,0.11077360673151876
Eromanga-sensei OVA,0.1107606317488512
Adachi to Shimamura,0.11074629128354546
Sankarea: Wagahai mo... Zombie de Aru...,0.11066848784420266
Mousou Dairinin,0.11045349842305022
Danchigai,0.11042757698023853
Umi ga Kikoeru,0.11040175260848632
Quanzhi Gaoshou Specials,0.11038933345936233
Bleach Movie 1: Memories of Nobody,0.11014203987296776
Gochuumon wa Usagi Desu ka??,0.11013073594983365
Shijou Saikyou no Deshi Kenichi,0.11011355974895873
"Diabolik Lovers More,Blood",0.11009560822131069
Given Movie,0.1099321462852243
Junjou Romantica 3,0.10990058422831481
SKET Dance,0.10979355440895024
Shuumatsu no Izetta,0.10975082912987902
To LOVE-Ru Darkness OVA,0.10972875392141654
Mushishi Zoku Shou: Suzu no Shizuku,0.1095361718330167
Yuuki Yuuna wa Yuusha de Aru,0.10947875061887333
Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,0.10947204354845333
Selector Spread WIXOSS,0.10942948559429005
Eve no Jikan,0.10935226863827993
Mary to Majo no Hana,0.10932287667841509
High☆Speed!: Free! Starting Days,0.10929113870980207
Bleach Movie 4: Jigoku-hen,0.10916671762783686
Isekai Cheat Magician,0.10913067087737385
Princess Principal,0.10902432817715234
Hachimitsu to Clover,0.10899037284986995
Sukitte Ii na yo.: Dareka ga,0.10898733365920993
Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,0.1089641753723989
Mushishi Zoku Shou: Odoro no Michi,0.10885127347057007
Omamori Himari,0.10884762122023231
11eyes,0.10853550372999006
Shugo Chara!,0.1085241192237601
Denki-gai no Honya-san,0.10846042140406223
Kokkoku,0.1084584959575324
Fune wo Amu,0.10843358089428934
"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",0.10836666925692873
Mahou Shoujo Site,0.10805862008702055
Udon no Kuni no Kiniro Kemari,0.10778329828123041
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,0.10773050258045358
Tsurune: Kazemai Koukou Kyuudoubu,0.1076127091197622
ACCA: 13-ku Kansatsu-ka,0.10735089544147175
Ao no Exorcist: Kuro no Iede,0.10727856945746192
Kami nomi zo Shiru Sekai: 4-nin to Idol,0.10724335574023443
Runway de Waratte,0.10722522152114836
Aoki Hagane no Arpeggio: Ars Nova,0.10721597795529639
Shingeki no Bahamut: Virgin Soul,0.10711313272887665
Digimon Tamers,0.1070452316013008
Psycho-Pass 3,0.10704003669744991
Yoru wa Mijikashi Arukeyo Otome,0.1069978102895392
Nagato Yuki-chan no Shoushitsu,0.10648734632285989
Kämpfer,0.10635458767135757
High Score Girl: Extra Stage,0.10628828703349144
Seitokai Yakuindomo OVA,0.10611424579811476
Watashi ni Tenshi ga Maiorita!,0.10598741211846606
Junjou Romantica 2,0.10594831489632711
